session_id,faculty_id,batch_id,session_date,session_allocated,session_taken,session_left,session_status
45437,4287,4089,2025-11-27,1.0,0.75,0.25,Partial
45438,1177,4225,2025-10-30,0.75,0.75,0.0,Completed
45439,3802,4247,2026-03-05,0.25,1.0,-0.75,Partial
45440,1142,4152,2025-08-16,1.0,0.75,0.25,Partial
45441,5624,4399,2026-04-30,0.5,0.0,0.5,Pending
45442,1460,4080,2025-12-10,1.0,0.0,1.0,Pending
45443,4940,4145,2025-12-27,1.0,1.0,0.0,Completed
45444,5869,4448,2025-12-01,0.25,0.25,0.0,Completed
45445,4679,4394,2026-01-18,0.25,0.75,-0.5,Partial
45446,2831,4445,2026-03-25,0.75,0.0,0.75,Pending
45447,5967,4343,2025-11-18,0.75,1.0,-0.25,Partial
45448,1336,4227,2025-07-04,0.25,1.0,-0.75,Partial
45449,4062,4110,2026-02-25,0.25,0.0,0.25,Pending
45450,3839,4125,2026-03-28,1.0,0.25,0.75,Partial
45451,1964,4022,2026-02-26,0.5,1.0,-0.5,Partial
45452,2691,4119,2026-01-09,0.5,0.75,-0.25,Partial
45453,5917,4291,2025-12-16,0.25,0.0,0.25,Pending
45454,5257,4452,2026-04-07,1.0,0.5,0.5,Partial
45455,1154,4444,2025-10-11,0.0,0.25,-0.25,Partial
45456,4293,4301,2025-07-27,1.0,0.5,0.5,Partial
45457,2215,4091,2026-03-07,0.25,1.0,-0.75,Partial
45458,3879,4190,2025-09-14,0.5,0.0,0.5,Pending
45459,3541,4068,2025-10-24,1.0,0.75,0.25,Partial
45460,2718,4371,2025-05-25,0.0,0.25,-0.25,Partial
45461,1857,4433,2026-04-22,0.75,0.25,0.5,Partial
45462,2002,4358,2026-01-28,0.25,0.75,-0.5,Partial
45463,2329,4158,2026-01-30,1.0,1.0,0.0,Completed
45464,5716,4472,2025-11-28,1.0,0.75,0.25,Partial
45465,1974,4046,2025-10-22,0.75,0.75,0.0,Completed
45466,4948,4460,2026-05-05,0.5,0.25,0.25,Partial
45467,5039,4364,2025-07-07,0.25,0.5,-0.25,Partial
45468,1047,4426,2025-08-17,0.5,0.75,-0.25,Partial
45469,3165,4396,2025-09-24,0.25,0.5,-0.25,Partial
45470,1221,4109,2025-07-04,0.75,0.75,0.0,Completed
45471,3370,4457,2025-05-18,0.5,0.75,-0.25,Partial
45472,4712,4474,2025-11-05,1.0,0.5,0.5,Partial
45473,4768,4412,2025-10-05,0.25,0.0,0.25,Pending
45474,4385,4112,2026-03-10,0.75,0.75,0.0,Completed
45475,5238,4297,2026-01-12,0.5,0.75,-0.25,Partial
45476,4656,4233,2026-04-29,0.75,1.0,-0.25,Partial
45477,5627,4195,2026-03-04,1.0,0.25,0.75,Partial
45478,3950,4114,2026-05-03,0.75,0.0,0.75,Pending
45479,5083,4310,2026-05-02,0.25,1.0,-0.75,Partial
45480,3928,4393,2026-01-21,0.75,0.0,0.75,Pending
45481,2749,4017,2025-12-27,0.5,0.25,0.25,Partial
45482,4567,4290,2025-06-22,0.5,0.75,-0.25,Partial
45483,5465,4083,2026-02-28,0.5,0.25,0.25,Partial
45484,5748,4423,2025-11-20,1.0,0.0,1.0,Pending
45485,3367,4197,2025-06-06,0.5,0.5,0.0,Completed
45486,1497,4186,2025-11-17,0.75,0.5,0.25,Partial
45487,4875,4159,2026-02-08,1.0,0.75,0.25,Partial
45488,2923,4287,2025-06-21,0.5,0.25,0.25,Partial
45489,4236,4196,2026-03-20,0.5,0.75,-0.25,Partial
45490,1923,4339,2026-03-31,1.0,0.5,0.5,Partial
45491,1507,4356,2025-11-07,0.25,0.25,0.0,Completed
45492,2836,4292,2026-01-05,0.75,0.75,0.0,Completed
45493,4458,4361,2025-12-30,0.75,0.25,0.5,Partial
45494,1880,4249,2025-07-17,1.0,0.0,1.0,Pending
45495,5286,4273,2025-05-20,0.5,0.25,0.25,Partial
45496,4739,4478,2025-07-28,0.5,0.0,0.5,Pending
45497,4749,4091,2026-04-18,0.75,0.0,0.75,Pending
45498,1407,4182,2026-01-23,1.0,0.5,0.5,Partial
45499,1884,4356,2026-02-14,0.75,1.0,-0.25,Partial
45500,5294,4478,2025-07-19,0.25,0.5,-0.25,Partial
45501,5962,4369,2026-02-04,1.0,0.75,0.25,Partial
45502,1001,4409,2026-01-05,0.25,1.0,-0.75,Partial
45503,5023,4114,2025-09-29,1.0,1.0,0.0,Completed
45504,2548,4351,2026-03-31,1.0,0.0,1.0,Pending
45505,3168,4264,2026-04-12,0.5,0.25,0.25,Partial
45506,1610,4420,2026-03-06,0.75,0.25,0.5,Partial
45507,1919,4134,2025-07-26,0.25,0.0,0.25,Pending
45508,5464,4414,2025-06-23,1.0,0.5,0.5,Partial
45509,2971,4252,2025-07-26,0.25,0.25,0.0,Completed
45510,1763,4440,2026-03-15,0.5,0.75,-0.25,Partial
45511,2505,4030,2025-12-11,0.25,0.25,0.0,Completed
45512,2915,4441,2025-11-22,0.25,0.0,0.25,Pending
45513,1268,4223,2026-02-09,0.25,0.5,-0.25,Partial
45514,4642,4485,2025-05-15,0.75,0.5,0.25,Partial
45515,4725,4458,2026-03-02,0.75,0.25,0.5,Partial
45516,2770,4447,2026-02-13,0.5,1.0,-0.5,Partial
45517,3443,4145,2026-05-01,0.5,0.75,-0.25,Partial
45518,3956,4372,2025-06-18,0.5,0.0,0.5,Pending
45519,1974,4036,2026-05-05,1.0,0.0,1.0,Pending
45520,2586,4439,2025-08-10,0.5,1.0,-0.5,Partial
45521,2730,4337,2026-02-04,0.75,0.5,0.25,Partial
45522,4146,4393,2025-06-21,0.75,0.0,0.75,Pending
45523,1147,4040,2026-03-30,1.0,0.5,0.5,Partial
45524,5061,4190,2026-05-03,0.75,0.25,0.5,Partial
45525,4644,4025,2025-08-30,0.75,0.5,0.25,Partial
45526,1917,4357,2025-10-15,0.5,0.75,-0.25,Partial
45527,5858,4451,2025-08-06,0.5,0.75,-0.25,Partial
45528,1177,4252,2025-07-30,1.0,0.25,0.75,Partial
45529,4315,4208,2026-03-12,1.0,0.5,0.5,Partial
45530,5974,4309,2025-10-01,0.25,0.75,-0.5,Partial
45531,3588,4217,2025-12-27,1.0,0.0,1.0,Pending
45532,2273,4166,2026-04-02,0.5,0.0,0.5,Pending
45533,1055,4258,2025-09-17,0.25,0.0,0.25,Pending
45534,2749,4404,2025-10-05,1.0,0.25,0.75,Partial
45535,4508,4309,2025-12-30,0.75,0.75,0.0,Completed
45536,3846,4330,2026-02-24,0.75,1.0,-0.25,Partial
45537,1224,4130,2025-10-19,0.75,0.0,0.75,Pending
45538,2570,4106,2026-02-20,0.25,0.5,-0.25,Partial
45539,4870,4227,2025-10-19,0.5,0.0,0.5,Pending
45540,4480,4072,2025-09-23,0.25,0.0,0.25,Pending
45541,5022,4078,2026-02-17,0.5,1.0,-0.5,Partial
45542,5208,4070,2025-12-26,0.75,0.0,0.75,Pending
45543,4337,4216,2026-02-05,0.25,0.25,0.0,Completed
45544,1058,4134,2025-11-29,0.5,0.75,-0.25,Partial
45545,5426,4266,2026-05-05,1.0,0.0,1.0,Pending
45546,5174,4139,2026-04-06,0.75,0.0,0.75,Pending
45547,5281,4264,2026-03-14,1.0,0.75,0.25,Partial
45548,1432,4462,2025-06-29,0.75,0.0,0.75,Pending
45549,1375,4093,2025-06-12,1.0,0.0,1.0,Pending
45550,4590,4304,2025-08-01,1.0,0.75,0.25,Partial
45551,3696,4408,2025-07-08,0.75,0.0,0.75,Pending
45552,3620,4222,2025-09-16,0.75,0.25,0.5,Partial
45553,4837,4298,2025-06-05,0.25,0.25,0.0,Completed
45554,5573,4084,2026-02-13,0.75,0.75,0.0,Completed
45555,5566,4330,2026-05-08,0.75,1.0,-0.25,Partial
45556,4195,4296,2026-03-22,0.25,1.0,-0.75,Partial
45557,6000,4237,2025-07-05,0.0,0.5,-0.5,Partial
45558,4754,4225,2025-06-22,0.25,0.0,0.25,Pending
45559,5390,4334,2025-11-21,0.75,0.5,0.25,Partial
45560,3153,4407,2025-07-18,0.75,0.75,0.0,Completed
45561,1608,4353,2026-04-05,0.25,0.25,0.0,Completed
45562,3308,4296,2025-08-31,0.75,0.0,0.75,Pending
45563,3024,4354,2026-03-22,0.5,0.0,0.5,Pending
45564,3073,4237,2025-11-25,0.5,0.0,0.5,Pending
45565,3962,4208,2026-03-08,0.25,0.25,0.0,Completed
45566,5232,4347,2025-12-23,0.5,1.0,-0.5,Partial
45567,4973,4051,2025-06-18,0.5,0.5,0.0,Completed
45568,4003,4187,2025-11-17,0.5,1.0,-0.5,Partial
45569,3212,4313,2026-04-17,1.0,0.0,1.0,Pending
45570,5482,4263,2025-05-10,0.25,0.0,0.25,Pending
45571,3511,4446,2026-02-18,0.5,0.5,0.0,Completed
45572,4243,4362,2025-11-15,0.5,0.25,0.25,Partial
45573,5833,4332,2025-09-07,0.5,0.25,0.25,Partial
45574,1448,4159,2025-06-19,1.0,1.0,0.0,Completed
45575,1640,4037,2025-10-08,1.0,0.25,0.75,Partial
45576,2252,4137,2025-12-21,1.0,0.0,1.0,Pending
45577,1180,4323,2026-03-17,1.0,0.75,0.25,Partial
45578,4681,4142,2025-07-11,0.5,1.0,-0.5,Partial
45579,2750,4344,2026-01-21,0.0,0.0,0.0,Completed
45580,5504,4232,2026-02-19,0.5,1.0,-0.5,Partial
45581,4539,4008,2026-03-21,0.75,1.0,-0.25,Partial
45582,5944,4234,2026-02-01,0.5,0.5,0.0,Completed
45583,4700,4271,2025-09-08,1.0,0.5,0.5,Partial
45584,4689,4377,2025-10-23,0.75,0.5,0.25,Partial
45585,2628,4042,2026-03-29,1.0,0.25,0.75,Partial
45586,4622,4159,2026-03-23,0.75,0.0,0.75,Pending
45587,1013,4476,2025-08-12,0.25,0.0,0.25,Pending
45588,3519,4245,2026-02-15,0.5,0.75,-0.25,Partial
45589,2197,4077,2026-01-18,0.5,0.0,0.5,Pending
45590,3438,4180,2025-05-11,0.25,0.5,-0.25,Partial
45591,2833,4245,2026-01-07,0.5,1.0,-0.5,Partial
45592,2810,4377,2025-08-21,0.0,0.5,-0.5,Partial
45593,3144,4201,2025-06-27,1.0,0.0,1.0,Pending
45594,4219,4267,2026-02-03,1.0,1.0,0.0,Completed
45595,5602,4290,2026-04-30,0.25,0.25,0.0,Completed
45596,1309,4335,2025-07-12,0.0,0.0,0.0,Completed
45597,3967,4032,2026-03-10,1.0,0.25,0.75,Partial
45598,5237,4168,2025-07-03,0.0,0.0,0.0,Completed
45599,1377,4462,2025-06-06,0.5,0.0,0.5,Pending
45600,1144,4082,2025-11-05,0.25,0.5,-0.25,Partial
45601,2236,4178,2025-11-02,0.75,0.25,0.5,Partial
45602,4866,4081,2025-09-13,1.0,0.0,1.0,Pending
45603,2297,4337,2025-08-08,0.75,0.25,0.5,Partial
45604,5654,4036,2025-11-27,0.75,0.0,0.75,Pending
45605,5293,4042,2026-01-11,0.5,0.25,0.25,Partial
45606,3418,4097,2025-07-11,0.75,1.0,-0.25,Partial
45607,3518,4131,2026-03-21,0.75,0.0,0.75,Pending
45608,2326,4295,2026-02-07,0.5,0.75,-0.25,Partial
45609,2637,4499,2026-01-12,0.5,1.0,-0.5,Partial
45610,5632,4340,2025-08-28,0.75,0.25,0.5,Partial
45611,1379,4125,2025-09-08,0.25,0.0,0.25,Pending
45612,3434,4112,2026-03-31,0.25,1.0,-0.75,Partial
45613,5289,4400,2025-08-09,0.5,0.5,0.0,Completed
45614,3806,4151,2026-02-08,1.0,0.5,0.5,Partial
45615,5814,4241,2025-12-14,0.25,0.5,-0.25,Partial
45616,5533,4082,2025-11-17,0.25,0.0,0.25,Pending
45617,2796,4325,2025-06-21,0.5,0.25,0.25,Partial
45618,4694,4200,2025-05-29,0.0,0.0,0.0,Completed
45619,2151,4223,2025-10-19,1.0,0.25,0.75,Partial
45620,2112,4069,2025-09-22,0.5,0.25,0.25,Partial
45621,5789,4425,2026-01-19,1.0,0.0,1.0,Pending
45622,2000,4333,2026-02-20,0.75,0.5,0.25,Partial
45623,2525,4401,2025-08-08,0.25,0.0,0.25,Pending
45624,5823,4178,2025-11-05,0.5,0.5,0.0,Completed
45625,3899,4245,2025-10-25,0.75,1.0,-0.25,Partial
45626,2367,4041,2026-02-11,1.0,0.0,1.0,Pending
45627,2087,4021,2026-01-25,1.0,0.0,1.0,Pending
45628,4402,4080,2025-06-27,0.5,0.25,0.25,Partial
45629,4983,4236,2025-12-11,0.5,0.0,0.5,Pending
45630,3488,4180,2026-03-15,0.25,0.75,-0.5,Partial
45631,1024,4181,2026-04-08,0.75,0.0,0.75,Pending
45632,4021,4335,2026-01-26,0.0,1.0,-1.0,Partial
45633,5003,4332,2025-06-25,0.25,0.0,0.25,Pending
45634,5596,4263,2025-12-18,0.25,0.5,-0.25,Partial
45635,3030,4138,2025-06-21,0.75,1.0,-0.25,Partial
45636,5307,4380,2026-01-22,0.25,0.75,-0.5,Partial
45637,3721,4246,2025-07-27,0.75,0.75,0.0,Completed
45638,4409,4293,2025-08-18,0.75,0.0,0.75,Pending
45639,4711,4115,2025-12-22,0.75,1.0,-0.25,Partial
45640,3319,4286,2025-10-08,1.0,0.5,0.5,Partial
45641,3186,4341,2025-07-25,1.0,0.5,0.5,Partial
45642,5379,4144,2025-10-25,0.5,0.25,0.25,Partial
45643,2737,4467,2025-06-10,0.5,0.75,-0.25,Partial
45644,3172,4180,2025-10-17,0.5,0.0,0.5,Pending
45645,5608,4237,2025-09-22,0.25,0.0,0.25,Pending
45646,5008,4500,2026-03-17,0.75,1.0,-0.25,Partial
45647,5412,4137,2026-04-21,0.75,0.25,0.5,Partial
45648,1600,4161,2026-01-10,0.5,0.25,0.25,Partial
45649,4150,4014,2026-01-29,0.5,0.25,0.25,Partial
45650,2806,4435,2025-08-04,0.5,0.5,0.0,Completed
45651,3659,4016,2025-10-08,1.0,1.0,0.0,Completed
45652,3347,4458,2026-02-27,0.5,0.0,0.5,Pending
45653,4136,4295,2026-01-09,1.0,0.5,0.5,Partial
45654,1865,4494,2026-01-03,1.0,0.75,0.25,Partial
45655,5434,4327,2025-08-04,0.75,0.75,0.0,Completed
45656,1063,4474,2026-03-09,0.25,0.0,0.25,Pending
45657,4356,4209,2025-08-04,0.25,0.0,0.25,Pending
45658,4855,4327,2025-08-22,0.0,0.0,0.0,Completed
45659,1283,4096,2025-12-20,0.75,1.0,-0.25,Partial
45660,4497,4349,2025-11-14,0.25,0.0,0.25,Pending
45661,3960,4195,2026-01-06,0.75,1.0,-0.25,Partial
45662,1063,4094,2025-05-13,1.0,0.5,0.5,Partial
45663,5361,4284,2025-11-10,0.75,0.25,0.5,Partial
45664,2871,4382,2026-03-29,0.5,0.25,0.25,Partial
45665,2883,4373,2025-06-17,0.25,0.75,-0.5,Partial
45666,1319,4155,2025-10-20,1.0,0.75,0.25,Partial
45667,1501,4226,2026-04-28,0.5,0.5,0.0,Completed
45668,4522,4368,2026-03-17,1.0,0.25,0.75,Partial
45669,5401,4011,2025-12-21,0.75,0.0,0.75,Pending
45670,3518,4296,2025-06-11,1.0,1.0,0.0,Completed
45671,3500,4470,2025-06-23,0.75,0.0,0.75,Pending
45672,4455,4144,2025-09-12,0.5,0.75,-0.25,Partial
45673,1491,4071,2025-05-08,0.75,0.0,0.75,Pending
45674,2520,4241,2026-02-09,0.0,0.75,-0.75,Partial
45675,5749,4172,2026-02-13,0.5,0.5,0.0,Completed
45676,1812,4402,2025-06-21,0.75,0.25,0.5,Partial
45677,3128,4402,2025-05-31,1.0,0.75,0.25,Partial
45678,1243,4285,2025-06-22,0.25,1.0,-0.75,Partial
45679,4860,4336,2025-12-30,1.0,0.0,1.0,Pending
45680,3305,4345,2025-08-23,0.25,1.0,-0.75,Partial
45681,3500,4159,2026-05-07,0.25,0.0,0.25,Pending
45682,5085,4123,2025-08-05,0.25,0.0,0.25,Pending
45683,2533,4257,2025-11-02,0.5,0.5,0.0,Completed
45684,2118,4343,2025-06-13,0.25,0.5,-0.25,Partial
45685,3955,4089,2026-04-23,1.0,1.0,0.0,Completed
45686,2883,4459,2025-08-02,0.5,1.0,-0.5,Partial
45687,1613,4080,2025-05-08,0.5,0.5,0.0,Completed
45688,2322,4460,2025-12-05,0.5,1.0,-0.5,Partial
45689,2039,4356,2025-11-11,1.0,0.5,0.5,Partial
45690,4520,4292,2025-10-13,0.75,1.0,-0.25,Partial
45691,3473,4465,2025-06-29,0.75,0.5,0.25,Partial
45692,4637,4389,2026-02-02,1.0,0.5,0.5,Partial
45693,1996,4425,2025-06-17,0.5,0.5,0.0,Completed
45694,1879,4026,2025-10-14,0.5,1.0,-0.5,Partial
45695,1600,4270,2025-05-20,0.5,0.5,0.0,Completed
45696,4517,4184,2026-04-15,0.5,1.0,-0.5,Partial
45697,1369,4089,2026-04-15,0.5,0.5,0.0,Completed
45698,2971,4275,2025-10-15,0.5,0.5,0.0,Completed
45699,3340,4113,2025-06-03,0.25,1.0,-0.75,Partial
45700,4017,4245,2026-04-26,0.75,0.5,0.25,Partial
45701,4905,4078,2025-12-05,0.25,1.0,-0.75,Partial
45702,2028,4459,2025-05-16,0.0,0.5,-0.5,Partial
45703,2066,4475,2025-12-18,1.0,1.0,0.0,Completed
45704,4288,4416,2025-07-10,1.0,1.0,0.0,Completed
45705,5492,4264,2026-02-18,1.0,0.75,0.25,Partial
45706,5140,4039,2025-06-15,1.0,1.0,0.0,Completed
45707,5834,4430,2025-08-07,0.75,0.75,0.0,Completed
45708,2427,4123,2025-07-07,0.25,0.0,0.25,Pending
45709,3872,4500,2026-05-05,0.0,0.75,-0.75,Partial
45710,1998,4314,2025-07-01,1.0,0.5,0.5,Partial
45711,4539,4474,2026-01-01,1.0,0.0,1.0,Pending
45712,3809,4392,2025-10-06,1.0,0.0,1.0,Pending
45713,1233,4408,2025-06-10,1.0,0.0,1.0,Pending
45714,2448,4259,2025-09-15,1.0,1.0,0.0,Completed
45715,1946,4414,2025-05-09,0.25,0.0,0.25,Pending
45716,5201,4062,2025-05-23,0.75,1.0,-0.25,Partial
45717,5101,4435,2025-08-25,0.25,1.0,-0.75,Partial
45718,3599,4334,2025-05-28,0.0,1.0,-1.0,Partial
45719,1672,4105,2026-04-06,0.25,0.0,0.25,Pending
45720,2156,4101,2025-12-02,0.75,0.5,0.25,Partial
45721,2682,4464,2025-12-09,0.5,0.25,0.25,Partial
45722,5217,4087,2025-06-01,0.75,0.0,0.75,Pending
45723,1220,4488,2025-10-01,0.0,0.75,-0.75,Partial
45724,5399,4013,2025-08-07,0.25,0.5,-0.25,Partial
45725,2222,4411,2025-12-17,1.0,0.75,0.25,Partial
45726,2940,4025,2025-10-04,0.5,0.0,0.5,Pending
45727,4932,4012,2025-09-17,1.0,0.25,0.75,Partial
45728,1118,4321,2026-04-30,0.5,0.25,0.25,Partial
45729,3431,4292,2025-09-20,0.75,0.25,0.5,Partial
45730,3962,4216,2026-01-17,1.0,1.0,0.0,Completed
45731,5272,4373,2025-08-23,0.25,1.0,-0.75,Partial
45732,1701,4081,2026-02-05,0.25,0.5,-0.25,Partial
45733,2660,4477,2025-11-02,0.5,0.5,0.0,Completed
45734,3598,4309,2025-12-23,0.25,0.25,0.0,Completed
45735,3014,4035,2025-06-20,0.75,0.5,0.25,Partial
45736,1358,4256,2025-07-08,0.75,0.0,0.75,Pending
45737,1214,4346,2026-02-16,0.75,0.0,0.75,Pending
45738,5592,4128,2026-03-10,0.0,0.0,0.0,Completed
45739,1577,4229,2025-09-08,0.25,1.0,-0.75,Partial
45740,4829,4355,2025-06-11,0.25,0.75,-0.5,Partial
45741,2995,4109,2026-03-08,0.25,0.0,0.25,Pending
45742,5333,4374,2025-11-08,0.5,0.25,0.25,Partial
45743,5956,4154,2025-11-26,0.25,0.0,0.25,Pending
45744,4576,4222,2026-04-17,1.0,0.0,1.0,Pending
45745,2332,4268,2025-12-06,1.0,1.0,0.0,Completed
45746,3217,4085,2025-08-23,0.5,1.0,-0.5,Partial
45747,4467,4338,2025-12-17,1.0,0.75,0.25,Partial
45748,2635,4205,2026-01-12,0.25,0.25,0.0,Completed
45749,1399,4096,2025-08-04,0.5,0.25,0.25,Partial
45750,4079,4304,2026-04-02,0.75,0.5,0.25,Partial
45751,1169,4422,2026-01-16,1.0,0.75,0.25,Partial
45752,4360,4140,2025-11-12,1.0,0.5,0.5,Partial
45753,1827,4082,2025-09-16,0.75,0.75,0.0,Completed
45754,4375,4447,2025-09-28,0.75,1.0,-0.25,Partial
45755,4118,4334,2026-04-17,0.75,0.75,0.0,Completed
45756,4160,4422,2026-03-06,0.75,0.0,0.75,Pending
45757,2484,4230,2026-02-08,0.75,0.0,0.75,Pending
45758,3241,4378,2025-06-07,0.5,0.5,0.0,Completed
45759,3568,4186,2026-01-26,0.75,0.75,0.0,Completed
45760,2253,4500,2025-10-16,0.0,0.75,-0.75,Partial
45761,3007,4291,2025-05-18,0.75,0.25,0.5,Partial
45762,1356,4043,2026-04-22,0.5,0.0,0.5,Pending
45763,3338,4436,2025-11-30,0.75,0.5,0.25,Partial
45764,1385,4399,2025-10-05,0.25,0.5,-0.25,Partial
45765,5217,4264,2025-05-29,0.25,0.75,-0.5,Partial
45766,1750,4191,2026-02-11,0.0,0.5,-0.5,Partial
45767,4378,4242,2025-08-24,1.0,0.5,0.5,Partial
45768,1325,4251,2025-11-27,0.25,0.25,0.0,Completed
45769,3943,4138,2026-02-25,0.75,0.25,0.5,Partial
45770,5334,4365,2025-09-13,0.5,0.75,-0.25,Partial
45771,4557,4328,2026-03-30,1.0,0.0,1.0,Pending
45772,3215,4478,2026-04-09,0.25,0.75,-0.5,Partial
45773,2846,4199,2025-06-30,0.5,0.0,0.5,Pending
45774,2184,4010,2026-03-05,1.0,0.0,1.0,Pending
45775,1976,4235,2025-09-25,0.25,0.25,0.0,Completed
45776,4444,4166,2025-08-15,0.25,0.5,-0.25,Partial
45777,1177,4266,2025-09-06,0.5,1.0,-0.5,Partial
45778,5915,4419,2026-01-22,1.0,0.5,0.5,Partial
45779,2014,4210,2025-06-27,0.5,0.25,0.25,Partial
45780,5405,4371,2026-01-14,0.5,0.75,-0.25,Partial
45781,3467,4216,2026-04-25,1.0,0.75,0.25,Partial
45782,4938,4113,2025-12-20,0.25,0.5,-0.25,Partial
45783,1885,4360,2025-12-29,0.75,0.5,0.25,Partial
45784,1545,4269,2025-08-24,0.5,0.0,0.5,Pending
45785,2679,4218,2025-11-25,0.5,0.0,0.5,Pending
45786,5260,4323,2026-04-29,1.0,0.25,0.75,Partial
45787,4329,4446,2025-10-05,0.25,0.0,0.25,Pending
45788,4938,4151,2025-06-14,0.75,1.0,-0.25,Partial
45789,4921,4490,2025-06-10,0.75,0.0,0.75,Pending
45790,3776,4346,2025-10-19,1.0,0.75,0.25,Partial
45791,3379,4434,2025-05-08,0.25,0.5,-0.25,Partial
45792,2784,4014,2025-08-07,0.5,0.25,0.25,Partial
45793,1313,4034,2026-03-21,0.25,0.5,-0.25,Partial
45794,1953,4074,2025-10-27,0.25,0.75,-0.5,Partial
45795,3126,4217,2026-01-16,0.25,0.0,0.25,Pending
45796,3900,4418,2025-12-08,0.25,0.5,-0.25,Partial
45797,5295,4336,2026-03-07,1.0,0.75,0.25,Partial
45798,3632,4461,2025-10-09,0.5,0.5,0.0,Completed
45799,5344,4250,2026-02-27,0.5,0.75,-0.25,Partial
45800,2487,4376,2026-02-10,1.0,0.5,0.5,Partial
45801,4067,4005,2026-02-27,0.5,0.25,0.25,Partial
45802,5152,4217,2026-02-18,0.25,0.75,-0.5,Partial
45803,5147,4410,2025-10-29,1.0,0.5,0.5,Partial
45804,4703,4057,2026-03-26,0.25,0.5,-0.25,Partial
45805,5484,4443,2026-04-29,0.5,1.0,-0.5,Partial
45806,3248,4497,2025-05-22,0.5,0.25,0.25,Partial
45807,1360,4482,2025-06-09,1.0,0.75,0.25,Partial
45808,4940,4411,2025-11-10,1.0,0.0,1.0,Pending
45809,1442,4458,2026-02-24,0.0,1.0,-1.0,Partial
45810,2441,4003,2026-04-13,0.5,0.0,0.5,Pending
45811,4679,4441,2025-12-07,1.0,0.5,0.5,Partial
45812,2975,4041,2026-01-16,0.25,0.5,-0.25,Partial
45813,1793,4460,2025-06-02,0.25,1.0,-0.75,Partial
45814,4279,4355,2025-08-09,0.75,0.25,0.5,Partial
45815,1938,4390,2025-07-28,0.75,0.5,0.25,Partial
45816,1317,4020,2025-06-03,1.0,0.5,0.5,Partial
45817,2517,4232,2025-06-01,0.75,0.0,0.75,Pending
45818,4790,4181,2025-09-09,0.25,0.0,0.25,Pending
45819,4456,4106,2025-06-12,0.25,1.0,-0.75,Partial
45820,2218,4197,2025-06-21,0.5,0.75,-0.25,Partial
45821,2717,4127,2026-05-04,1.0,1.0,0.0,Completed
45822,2424,4320,2026-01-08,0.5,0.75,-0.25,Partial
45823,4925,4455,2025-05-20,0.5,1.0,-0.5,Partial
45824,2593,4087,2025-09-11,0.75,0.5,0.25,Partial
45825,3430,4307,2025-10-12,0.25,0.75,-0.5,Partial
45826,5530,4018,2025-11-02,0.0,0.75,-0.75,Partial
45827,4349,4079,2026-02-08,0.75,0.25,0.5,Partial
45828,5059,4062,2025-12-22,0.5,0.5,0.0,Completed
45829,1086,4051,2025-10-12,0.25,0.25,0.0,Completed
45830,1508,4300,2025-09-20,1.0,0.75,0.25,Partial
45831,2457,4408,2025-09-07,0.75,1.0,-0.25,Partial
45832,1833,4293,2026-04-26,1.0,0.25,0.75,Partial
45833,4662,4208,2025-09-09,0.75,0.25,0.5,Partial
45834,3937,4326,2025-11-18,0.0,0.5,-0.5,Partial
45835,4563,4217,2025-09-27,0.75,0.5,0.25,Partial
45836,3156,4425,2025-05-09,0.75,0.25,0.5,Partial
45837,1265,4493,2026-03-13,0.75,0.75,0.0,Completed
45838,4566,4461,2025-09-09,0.25,0.0,0.25,Pending
45839,4445,4399,2026-03-20,0.75,1.0,-0.25,Partial
45840,4680,4262,2026-01-28,0.25,0.0,0.25,Pending
45841,5080,4204,2025-06-14,1.0,0.5,0.5,Partial
45842,3691,4149,2025-12-15,1.0,0.0,1.0,Pending
45843,2786,4287,2026-04-19,1.0,0.0,1.0,Pending
45844,4216,4042,2026-03-31,0.5,0.5,0.0,Completed
45845,1092,4064,2025-05-30,1.0,1.0,0.0,Completed
45846,3844,4162,2025-08-23,0.5,0.5,0.0,Completed
45847,1547,4394,2025-11-28,0.5,0.75,-0.25,Partial
45848,2897,4462,2026-02-10,1.0,1.0,0.0,Completed
45849,2124,4238,2025-10-31,0.25,0.75,-0.5,Partial
45850,2229,4259,2026-03-18,0.75,0.0,0.75,Pending
45851,5701,4349,2025-05-19,0.75,0.75,0.0,Completed
45852,2454,4314,2025-10-08,0.25,0.0,0.25,Pending
45853,5595,4111,2025-11-06,1.0,1.0,0.0,Completed
45854,2126,4040,2025-10-21,1.0,0.75,0.25,Partial
45855,5778,4370,2026-05-05,0.25,0.5,-0.25,Partial
45856,1508,4258,2026-04-01,0.5,0.0,0.5,Pending
45857,3148,4426,2025-09-04,0.0,0.0,0.0,Completed
45858,2659,4135,2026-04-18,0.0,1.0,-1.0,Partial
45859,3271,4048,2025-06-12,0.0,0.75,-0.75,Partial
45860,4928,4126,2025-10-19,0.5,1.0,-0.5,Partial
45861,1873,4313,2025-11-26,0.75,1.0,-0.25,Partial
45862,4528,4223,2026-04-21,1.0,0.25,0.75,Partial
45863,2692,4340,2025-06-19,0.5,1.0,-0.5,Partial
45864,1522,4304,2025-09-25,1.0,0.75,0.25,Partial
45865,5237,4013,2025-05-14,0.75,0.75,0.0,Completed
45866,4398,4436,2025-11-16,0.75,0.75,0.0,Completed
45867,3712,4118,2025-08-24,0.75,0.0,0.75,Pending
45868,3563,4304,2026-04-03,1.0,0.75,0.25,Partial
